time,low,high,open,close,volume,iso_time,batch
1592967600,9638.09,9658.01,9657.99,9638.11,4284.00326332,2020-06-23 22:00:00,14
1592971200,9637.42,9658.39,9638.11,9658.37,7057.0777398,2020-06-23 23:00:00,14
1592974800,9640.02,9658.39,9658.37,9640.02,8360.72605239,2020-06-24 00:00:00,14
1592978400,9640.02,9659.46,9640.02,9654.43,6485.72938455,2020-06-24 01:00:00,14
1592982000,9535.41,9654.45,9654.43,9535.41,5194.16155182,2020-06-24 02:00:00,14
1592985600,9515.37,9535.43,9535.41,9524.1,2611.9576,2020-06-24 03:00:00,14
1592989200,9486.45,9524.12,9524.1,9510.24,4935.4849,2020-06-24 04:00:00,14
1592992800,9373.78,9510.44,9510.24,9373.78,4954.5459285,2020-06-24 05:00:00,14
1592996400,9340.1,9384.41,9373.78,9340.1,4516.435,2020-06-24 06:00:00,14
1593000000,9340.1,9375.36,9340.1,9375.36,3490.3771,2020-06-24 07:00:00,14
1593003600,9372.72,9400.05,9375.36,9372.72,7462.3914032,2020-06-24 08:00:00,14
1593007200,9306.99,9372.74,9372.72,9306.99,5830.7118,2020-06-24 09:00:00,14
1593010800,9222.31,9312.1,9306.99,9222.33,6435.6752,2020-06-24 10:00:00,14
1593014400,9222.31,9290.7,9222.33,9285.62,7536.819,2020-06-24 11:00:00,14
1593018000,9272.89,9298.96,9285.62,9283.69,7663.01673356,2020-06-24 12:00:00,14
1593021600,9283.67,9322.4,9283.69,9305.44,4861.12492243,2020-06-24 13:00:00,14
1593025200,9281.67,9319.07,9305.44,9281.69,4181.78157057,2020-06-24 14:00:00,14
1593028800,9281.67,9310.23,9281.69,9302.58,1933.59404515,2020-06-24 15:00:00,14
1593032400,9244.15,9302.6,9302.58,9256.76,1766.35231253,2020-06-24 16:00:00,14
1593036000,9256.5,9277.89,9256.76,9275.47,3113.56474716,2020-06-24 17:00:00,14
1593039600,9269.99,9301.22,9275.47,9270.01,3030.0199,2020-06-24 18:00:00,14
1593043200,9260.42,9279.12,9270.01,9260.42,1512.66866146,2020-06-24 19:00:00,14
1593046800,9260.42,9283.31,9260.42,9274.43,1976.68282514,2020-06-24 20:00:00,14
1593050400,9240.63,9274.45,9274.43,9245.48,2776.70081307,2020-06-24 21:00:00,14
1593054000,9050.19,9245.5,9245.48,9061.49,3943.247131,2020-06-24 22:00:00,14
1593057600,9061.47,9114.85,9061.49,9107.55,1649.22356672,2020-06-24 23:00:00,14
1593061200,9091.74,9177.13,9107.55,9166.45,1988.1500611,2020-06-25 00:00:00,14
1593064800,9154.33,9182.2,9166.43,9182.18,1899.98994356,2020-06-25 01:00:00,14
1593068400,9134.38,9182.2,9182.18,9164.99,2482.62463434,2020-06-25 02:00:00,14
1593072000,9164.99,9286.47,9165.01,9286.47,2397.81956614,2020-06-25 03:00:00,14
1593075600,9273.09,9286.47,9286.47,9274.38,1686.6608,2020-06-25 04:00:00,14
1593079200,9254.0,9274.4,9274.38,9254.02,1220.01985618,2020-06-25 05:00:00,14
1593082800,9250.16,9282.02,9254.02,9264.55,1085.95914225,2020-06-25 06:00:00,14
1593086400,9181.68,9264.57,9264.55,9181.68,1622.6468,2020-06-25 07:00:00,14
1593090000,9181.68,9225.57,9181.68,9190.0,2203.6899,2020-06-25 08:00:00,14
1593093600,9190.0,9354.01,9190.0,9250.07,2269.6011075,2020-06-25 09:00:00,14
1593097200,9214.23,9250.08,9250.07,9214.25,3249.68832119,2020-06-25 10:00:00,14
1593100800,9214.23,9542.51,9214.25,9282.31,2950.17577485,2020-06-25 11:00:00,14
1593104400,9264.12,9282.31,9282.31,9264.14,3201.12974411,2020-06-25 12:00:00,14
1593108000,9250.09,9278.78,9264.14,9254.76,3355.19330895,2020-06-25 13:00:00,14
1593111600,9254.76,9284.84,9254.76,9282.11,1976.98156226,2020-06-25 14:00:00,14
1593115200,9273.76,9286.07,9282.09,9273.78,2852.92154678,2020-06-25 15:00:00,14
1593118800,9273.76,9323.03,9273.78,9298.01,2223.41090877,2020-06-25 16:00:00,14
1593122400,9217.45,9304.01,9298.01,9243.04,2416.23093231,2020-06-25 17:00:00,14
1593126000,9233.55,9251.83,9243.04,9251.81,2042.3500462,2020-06-25 18:00:00,14
1593129600,9185.0,9282.21,9251.81,9282.19,2034.16571108,2020-06-25 19:00:00,14
1593133200,9243.43,9282.21,9282.19,9243.43,10832.25897287,2020-06-25 20:00:00,14
1593136800,9228.51,9255.8,9243.43,9255.78,4969.5392253,2020-06-25 21:00:00,14
1593140400,9229.2,9255.8,9255.78,9238.45,2726.65013,2020-06-25 22:00:00,14
1593144000,9223.17,9257.29,9238.45,9257.27,2333.7800602,2020-06-25 23:00:00,14
1593147600,9195.98,9258.56,9257.27,9196.0,3036.45736081,2020-06-26 00:00:00,14
1593151200,9195.98,9212.98,9196.0,9204.26,3376.6209,2020-06-26 01:00:00,14
1593154800,9093.27,9204.28,9204.26,9120.81,6477.6606,2020-06-26 02:00:00,14
1593158400,9106.84,9138.99,9120.81,9106.86,2608.7818,2020-06-26 03:00:00,14
1593162000,9090.45,9202.47,9106.86,9202.47,2962.64986666,2020-06-26 04:00:00,14
1593165600,9195.69,9238.48,9202.47,9195.71,2096.53854619,2020-06-26 05:00:00,14
1593169200,9146.39,9205.77,9195.71,9146.41,3697.15155767,2020-06-26 06:00:00,14
1593172800,9146.39,9202.72,9146.41,9195.65,3372.38403086,2020-06-26 07:00:00,14
1593176400,9171.0,9212.4,9195.65,9171.0,4552.23408862,2020-06-26 08:00:00,14
1593180000,9038.89,9171.02,9171.0,9079.87,4155.68026207,2020-06-26 09:00:00,14
1593183600,9079.85,9162.1,9079.85,9132.72,3603.49022014,2020-06-26 10:00:00,14
1593187200,9090.1,9136.38,9132.72,9136.38,3035.81148659,2020-06-26 11:00:00,14
1593190800,9136.36,9166.27,9136.38,9149.7,3037.98435107,2020-06-26 12:00:00,14
1593194400,9143.86,9169.98,9149.7,9143.86,4580.03827816,2020-06-26 13:00:00,14
1593198000,9127.11,9153.77,9143.86,9153.77,3637.61282496,2020-06-26 14:00:00,14
1593201600,9153.75,9200.13,9153.77,9200.11,2469.2810056,2020-06-26 15:00:00,14
1593205200,9172.63,9202.88,9200.11,9172.65,1150.15883341,2020-06-26 16:00:00,14
1593208800,9168.52,9193.53,9172.63,9176.48,1446.55020219,2020-06-26 17:00:00,14
1593212400,9145.29,9176.5,9176.48,9152.29,1806.18574632,2020-06-26 18:00:00,14
1593216000,9112.44,9152.29,9152.29,9124.47,2933.9086,2020-06-26 19:00:00,14
1593219600,9109.89,9142.71,9124.47,9142.69,1540.52504632,2020-06-26 20:00:00,14
1593223200,9112.87,9142.71,9142.71,9112.89,1713.40894215,2020-06-26 21:00:00,14
1593226800,9112.87,9159.34,9112.89,9150.99,2706.38809291,2020-06-26 22:00:00,14
1593230400,9140.21,9157.33,9151.0,9143.12,1563.8256713,2020-06-26 23:00:00,14
1593234000,9143.1,9161.85,9143.12,9161.83,2459.97456697,2020-06-27 00:00:00,14
1593237600,9151.75,9176.53,9161.83,9166.45,3047.34101175,2020-06-27 01:00:00,14
1593241200,9159.76,9172.63,9166.45,9168.85,3278.52080007,2020-06-27 02:00:00,14
1593244800,9150.0,9170.0,9168.85,9150.02,2426.9511891,2020-06-27 03:00:00,14
1593248400,9141.99,9161.04,9150.02,9141.99,5138.98832622,2020-06-27 04:00:00,14
1593252000,9134.57,9149.02,9141.99,9141.19,3438.10241243,2020-06-27 05:00:00,14
1593255600,9129.16,9160.67,9141.19,9160.65,2138.14222027,2020-06-27 06:00:00,14
1593259200,9140.01,9162.91,9160.65,9152.7,3695.21161186,2020-06-27 07:00:00,14
1593262800,9141.88,9163.34,9152.7,9141.9,3061.15145795,2020-06-27 08:00:00,14
1593266400,9136.07,9151.83,9141.9,9151.24,2935.58711459,2020-06-27 09:00:00,14
1593270000,9133.45,9151.26,9151.24,9133.45,2347.98707376,2020-06-27 10:00:00,14
1593273600,9072.41,9133.47,9133.45,9080.48,2777.6265,2020-06-27 11:00:00,14
1593277200,9062.03,9124.58,9080.48,9062.05,3101.57352724,2020-06-27 12:00:00,14
1593280800,9062.03,9096.11,9062.05,9096.11,2707.03518268,2020-06-27 13:00:00,14
1593284400,8870.69,9096.11,9096.09,8870.71,2865.062601,2020-06-27 14:00:00,14
1593288000,8870.67,8962.07,8870.71,8947.38,11619.13368191,2020-06-27 15:00:00,14
1593291600,8947.38,8969.38,8947.38,8968.58,1092.29322628,2020-06-27 16:00:00,14
1593295200,8968.56,9046.87,8968.58,8991.43,1200.95346981,2020-06-27 17:00:00,14
1593298800,8977.97,9026.62,8991.43,9001.21,1830.1768,2020-06-27 18:00:00,14
1593302400,8956.42,9001.21,9001.21,8956.44,2281.43605117,2020-06-27 19:00:00,14
1593306000,8956.17,8974.55,8956.44,8974.53,1609.4719,2020-06-27 20:00:00,14
1593309600,8949.83,8974.55,8974.53,8970.11,1549.98454908,2020-06-27 21:00:00,14
1593313200,8962.14,8970.11,8970.11,8967.63,1344.64535932,2020-06-27 22:00:00,14
1593316800,8945.04,8967.63,8967.61,8945.06,2059.4102918,2020-06-27 23:00:00,14
1593320400,8945.04,8966.94,8945.06,8959.95,872.56569754,2020-06-28 00:00:00,14
1593324000,8959.23,9011.98,8959.95,9011.96,1136.38776314,2020-06-28 01:00:00,14
1593327600,8992.49,9011.98,9011.96,8994.02,1437.8927,2020-06-28 02:00:00,14
1593331200,8994.0,9052.87,8994.02,9052.71,1536.37429519,2020-06-28 03:00:00,14
1593334800,9046.58,9065.25,9052.71,9064.42,1206.0808,2020-06-28 04:00:00,14
1593338400,9046.8,9064.42,9064.42,9046.82,1242.1921,2020-06-28 05:00:00,14
1593342000,9039.7,9107.31,9046.82,9039.72,1499.02415965,2020-06-28 06:00:00,14
1593345600,9028.67,9045.51,9039.72,9044.79,11851.37183568,2020-06-28 07:00:00,14
1593349200,9038.19,9048.83,9044.79,9038.21,1611.07610906,2020-06-28 08:00:00,14
1593352800,9038.19,10605.58,9038.21,9174.28,2323.34229727,2020-06-28 09:00:00,14
1593356400,9137.95,9174.3,9174.3,9137.97,2062.86782605,2020-06-28 10:00:00,14
1593360000,9137.95,9177.81,9137.97,9139.36,2023.01826411,2020-06-28 11:00:00,14
1593363600,9130.28,9145.66,9139.36,9145.66,1384.5875,2020-06-28 12:00:00,14
1593367200,9145.64,9159.33,9145.66,9151.84,1282.95671554,2020-06-28 13:00:00,14
1593370800,9124.74,9163.61,9151.84,9124.74,1395.62187142,2020-06-28 14:00:00,14
1593374400,9108.6,9129.22,9124.74,9111.62,1247.2198464,2020-06-28 15:00:00,14
1593378000,9098.45,9115.29,9111.62,9115.29,873.7521525,2020-06-28 16:00:00,14
1593381600,9084.93,9115.29,9115.29,9103.65,1211.96498983,2020-06-28 17:00:00,14
1593385200,9092.42,9115.01,9103.65,9114.99,1634.0655,2020-06-28 18:00:00,14
1593388800,9100.0,9115.01,9114.99,9112.5,2036.87671498,2020-06-28 19:00:00,14
1593392400,9109.01,9130.01,9112.5,9121.71,4150.6746,2020-06-28 20:00:00,14
1593396000,9118.72,9124.0,9121.69,9120.51,2802.3751,2020-06-28 21:00:00,14
1593399600,9096.02,9120.53,9120.51,9097.78,3802.53303,2020-06-28 22:00:00,14
1593403200,9091.2,9105.24,9097.78,9105.22,3311.72743077,2020-06-28 23:00:00,14
1593406800,9100.87,9110.96,9105.22,9110.94,2101.66933937,2020-06-29 00:00:00,14
1593410400,9087.47,9110.96,9110.94,9087.47,3917.4176,2020-06-29 01:00:00,14
1593414000,9073.63,9088.71,9087.47,9088.69,4113.6385,2020-06-29 02:00:00,14
1593417600,9055.66,9088.71,9088.69,9075.03,5139.31236666,2020-06-29 03:00:00,14
1593421200,9075.01,9145.42,9075.03,9121.74,4193.18594967,2020-06-29 04:00:00,14
1593424800,9095.75,9121.74,9121.74,9097.84,3702.93862967,2020-06-29 05:00:00,14
1593428400,9071.17,9097.84,9097.82,9071.19,4105.0777,2020-06-29 06:00:00,14
1593432000,9071.17,9102.72,9071.19,9102.7,3000.22797792,2020-06-29 07:00:00,14
1593435600,9032.77,9102.72,9102.7,9032.79,4122.11361599,2020-06-29 08:00:00,14
1593439200,9032.77,9075.78,9032.79,9075.76,3495.60248467,2020-06-29 09:00:00,14
1593442800,9060.44,9110.67,9075.76,9110.67,2097.22133842,2020-06-29 10:00:00,14
1593446400,9097.78,9127.8,9110.67,9097.8,2587.765,2020-06-29 11:00:00,14
1593450000,9097.78,9143.41,9097.8,9143.4,3426.78628428,2020-06-29 12:00:00,14
1593453600,9133.2,9149.49,9143.4,9133.31,2368.61114834,2020-06-29 13:00:00,14
1593457200,9133.29,9156.73,9133.31,9156.71,2587.49205813,2020-06-29 14:00:00,14
1593460800,9156.71,9186.02,9156.73,9186.0,3017.02537682,2020-06-29 15:00:00,14
1593464400,9186.0,9225.51,9186.0,9214.54,1190.75866832,2020-06-29 16:00:00,14
1593468000,9191.59,9226.98,9214.54,9191.59,1610.61911419,2020-06-29 17:00:00,14
1593471600,9179.46,9191.61,9191.59,9184.61,1645.09165846,2020-06-29 18:00:00,14
1593475200,9170.43,9199.87,9184.61,9170.77,1282.4433839,2020-06-29 19:00:00,14
1593478800,9167.2,9220.52,9170.77,9197.01,2297.63532147,2020-06-29 20:00:00,14
1593482400,9172.65,9197.01,9197.01,9172.67,1709.86479294,2020-06-29 21:00:00,14
1593486000,9163.4,9180.52,9172.67,9165.63,3687.68328653,2020-06-29 22:00:00,14
1593489600,9161.66,9169.0,9165.63,9161.66,3196.78201289,2020-06-29 23:00:00,14
1593493200,9136.33,9161.68,9161.66,9136.33,3570.42203591,2020-06-30 00:00:00,14
1593496800,9114.53,9142.77,9136.33,9142.75,1845.42803761,2020-06-30 01:00:00,14
1593500400,9129.99,9142.77,9142.75,9130.01,3393.403,2020-06-30 02:00:00,14
1593504000,9120.61,9133.54,9130.01,9131.26,3721.44509884,2020-06-30 03:00:00,14
1593507600,9131.26,9159.54,9131.26,9159.52,2116.03702083,2020-06-30 04:00:00,14
1593511200,9149.29,9162.55,9159.52,9149.39,2927.7908,2020-06-30 05:00:00,14
1593514800,9131.47,9149.41,9149.39,9148.93,30523.11825416,2020-06-30 06:00:00,14
1593518400,9114.14,9148.95,9148.95,9119.43,2264.66632345,2020-06-30 07:00:00,14
1593522000,9086.27,9135.25,9119.43,9135.23,3520.02384606,2020-06-30 08:00:00,14
1593525600,9135.23,9171.9,9135.23,9165.89,2554.7464209,2020-06-30 09:00:00,14
1593529200,9161.84,9191.01,9165.89,9169.55,2146.3402,2020-06-30 10:00:00,14
1593532800,9156.67,9174.21,9169.55,9158.83,1433.0415209,2020-06-30 11:00:00,14
1593536400,9138.32,9171.94,9158.83,9138.34,1985.01424436,2020-06-30 12:00:00,14
1593540000,9132.99,9146.04,9138.34,9135.23,1593.32058073,2020-06-30 13:00:00,14
1593543600,9120.8,9149.05,9135.23,9149.03,1290.5631,2020-06-30 14:00:00,14
1593547200,9141.56,9154.39,9149.03,9145.08,1101.6579497,2020-06-30 15:00:00,14
1593550800,9145.06,9169.05,9145.08,9169.03,1934.31151586,2020-06-30 16:00:00,14
1593554400,9125.55,9169.05,9169.03,9125.57,1432.97945364,2020-06-30 17:00:00,14
1593558000,9125.55,9148.46,9125.55,9146.21,1398.15024359,2020-06-30 18:00:00,14
1593561600,9096.98,9146.23,9146.21,9115.23,1351.95718648,2020-06-30 19:00:00,14
1593565200,9102.1,9126.7,9115.23,9121.48,728.55706704,2020-06-30 20:00:00,14
1593568800,9118.25,9141.39,9121.48,9129.04,1450.8318715,2020-06-30 21:00:00,14
1593572400,9123.53,9133.14,9129.04,9123.75,619.64393368,2020-06-30 22:00:00,14
1593576000,9123.73,9154.96,9123.75,9152.67,720.22778601,2020-06-30 23:00:00,14
1593579600,9141.92,9154.96,9152.67,9146.62,1026.10368156,2020-07-01 00:00:00,14
1593583200,9129.29,9146.64,9146.62,9138.6,1010.23379959,2020-07-01 01:00:00,14
1593586800,9138.6,9148.43,9138.6,9142.23,2044.55049679,2020-07-01 02:00:00,14
1593590400,9141.5,9177.17,9142.23,9177.15,2750.20872995,2020-07-01 03:00:00,14
1593594000,9158.6,9182.27,9177.15,9158.62,888.4228,2020-07-01 04:00:00,14
1593597600,9146.32,9174.17,9158.62,9154.87,1433.06189375,2020-07-01 05:00:00,14
1593601200,9139.33,9154.96,9154.87,9154.96,716.8343,2020-07-01 06:00:00,14
1593604800,9138.9,9429.61,9154.96,9155.26,644.1316312,2020-07-01 07:00:00,14
1593608400,9155.24,9229.79,9155.26,9229.77,1195.27120414,2020-07-01 08:00:00,14
1593612000,9222.08,9235.75,9229.77,9224.94,1186.4646,2020-07-01 09:00:00,14
1593615600,9224.94,9257.1,9224.94,9254.53,746.24797186,2020-07-01 10:00:00,14
1593619200,9254.31,9285.7,9254.53,9280.26,1275.37459336,2020-07-01 11:00:00,14
1593622800,9275.57,9290.51,9280.26,9290.49,1108.21602017,2020-07-01 12:00:00,14
1593626400,9258.22,9290.51,9290.51,9258.22,2695.54012263,2020-07-01 13:00:00,14
1593630000,9257.16,9273.48,9258.22,9257.16,1973.68302443,2020-07-01 14:00:00,14
1593633600,9244.77,9261.99,9257.16,9244.77,1037.78223073,2020-07-01 15:00:00,14
1593637200,9234.0,9244.79,9244.77,9236.39,561.01939706,2020-07-01 16:00:00,14
1593640800,9231.28,9243.82,9236.39,9240.64,595.26685043,2020-07-01 17:00:00,14
1593644400,9232.31,9248.86,9240.64,9232.33,417.27891658,2020-07-01 18:00:00,14
1593648000,9232.31,9246.99,9232.33,9234.45,715.4167,2020-07-01 19:00:00,14
1593651600,9230.5,9241.03,9234.45,9241.03,768.2581,2020-07-01 20:00:00,14
1593655200,9241.01,9261.96,9241.03,9248.93,1493.5182,2020-07-01 21:00:00,14
1593658800,9238.25,9255.44,9248.93,9238.27,978.88853,2020-07-01 22:00:00,14
1593662400,9233.7,9244.01,9238.25,9233.72,717.7621164,2020-07-01 23:00:00,14
1593666000,9229.3,9247.33,9233.72,9229.3,1314.34928723,2020-07-02 00:00:00,14
1593669600,9190.21,9229.32,9229.3,9201.7,1289.1896,2020-07-02 01:00:00,14
1593673200,9201.7,9212.45,9201.7,9207.98,845.81535999,2020-07-02 02:00:00,14
1593676800,9189.54,9207.98,9207.96,9206.6,1068.90122877,2020-07-02 03:00:00,14
1593680400,9202.84,9213.01,9206.6,9206.13,1092.73995689,2020-07-02 04:00:00,14
1593684000,9195.29,9219.28,9206.13,9197.61,1034.715,2020-07-02 05:00:00,14
1593687600,9180.52,9197.61,9197.61,9190.71,879.3308,2020-07-02 06:00:00,14
1593691200,9190.69,9239.84,9190.71,9239.84,1282.46251188,2020-07-02 07:00:00,14
1593694800,9236.69,9247.01,9239.84,9247.01,1126.93162466,2020-07-02 08:00:00,14
1593698400,9217.99,9247.23,9247.01,9217.99,1419.53501248,2020-07-02 09:00:00,14
1593702000,9075.43,9218.01,9217.99,9076.54,2333.64601902,2020-07-02 10:00:00,14
1593705600,9044.89,9076.54,9076.52,9050.26,1905.91771299,2020-07-02 11:00:00,14
1593709200,9031.97,9068.54,9050.26,9068.52,11472.50988103,2020-07-02 12:00:00,14
1593712800,9036.02,9068.54,9068.52,9064.16,1729.4135767,2020-07-02 13:00:00,14
1593716400,9047.77,9075.46,9064.16,9047.79,1656.7875,2020-07-02 14:00:00,14
1593720000,9038.03,9085.0,9047.79,9084.98,10885.64665189,2020-07-02 15:00:00,14
1593723600,9078.99,9121.78,9084.98,9121.78,951.36269168,2020-07-02 16:00:00,14
1593727200,9101.55,9134.57,9121.78,9101.57,1474.53863475,2020-07-02 17:00:00,14
1593730800,9092.22,9101.57,9101.57,9094.05,1181.42581458,2020-07-02 18:00:00,14
1593734400,9086.03,9100.1,9094.05,9100.08,1345.22805853,2020-07-02 19:00:00,14
1593738000,9094.5,9117.14,9100.08,9109.24,3796.660196,2020-07-02 20:00:00,14
1593741600,9098.41,9114.03,9109.22,9098.41,4227.6231,2020-07-02 21:00:00,14
1593745200,9088.53,9100.86,9098.41,9088.55,4578.86583743,2020-07-02 22:00:00,14
1593748800,9085.55,9093.83,9088.55,9091.93,3978.90212557,2020-07-02 23:00:00,14
1593752400,9091.0,9107.22,9091.93,9105.54,5032.8693163,2020-07-03 00:00:00,14
1593756000,9095.0,9105.54,9105.54,9095.0,3312.54037161,2020-07-03 01:00:00,14
1593759600,9092.93,9104.47,9095.0,9104.45,4621.29404272,2020-07-03 02:00:00,14
1593763200,9100.01,9121.02,9104.45,9100.01,1674.56721283,2020-07-03 03:00:00,14
1593766800,9077.19,9104.28,9100.01,9077.21,3142.64307725,2020-07-03 04:00:00,14
1593770400,9057.77,9082.16,9077.21,9069.83,1734.73234499,2020-07-03 05:00:00,14
1593774000,9069.81,9094.19,9069.83,9094.19,1748.81507729,2020-07-03 06:00:00,14
1593777600,9094.17,9106.33,9094.19,9096.38,12476.09619073,2020-07-03 07:00:00,14
1593781200,9096.36,9114.51,9096.38,9103.41,3822.1271,2020-07-03 08:00:00,14
1593784800,9085.08,9103.43,9103.41,9086.36,2098.73350893,2020-07-03 09:00:00,14
1593788400,9086.34,9103.31,9086.36,9103.29,2676.82959226,2020-07-03 10:00:00,14
1593792000,9088.14,9110.06,9103.29,9088.16,2929.73990842,2020-07-03 11:00:00,14
1593795600,9088.14,9155.33,9088.16,9094.41,2166.95153306,2020-07-03 12:00:00,14
1593799200,9079.4,9094.43,9094.41,9084.99,3277.98323626,2020-07-03 13:00:00,14
1593802800,9072.25,9085.01,9084.99,9082.83,3693.517,2020-07-03 14:00:00,14
1593806400,9077.46,9094.01,9082.83,9093.99,2166.7872346,2020-07-03 15:00:00,14
1593810000,9091.67,9096.27,9093.99,9094.89,1617.88961449,2020-07-03 16:00:00,14
1593813600,9086.51,9100.57,9094.89,9091.72,734.2332069,2020-07-03 17:00:00,14
1593817200,9061.53,9091.74,9091.72,9061.55,2381.06572168,2020-07-03 18:00:00,14
1593820800,9052.54,9961.44,9061.53,9071.2,1383.92982308,2020-07-03 19:00:00,14
1593824400,9058.88,9076.63,9071.22,9074.74,3831.13637961,2020-07-03 20:00:00,14
1593828000,9074.74,9128.38,9074.74,9083.73,1795.11043289,2020-07-03 21:00:00,14
1593831600,9079.79,9094.89,9083.73,9085.9,1087.54225746,2020-07-03 22:00:00,14
1593835200,9079.99,9089.69,9085.9,9086.12,1255.46751969,2020-07-03 23:00:00,14
1593838800,9082.21,9087.65,9086.12,9086.77,1738.63046064,2020-07-04 00:00:00,14
1593842400,9077.85,9086.77,9086.77,9077.85,1696.9663,2020-07-04 01:00:00,14
1593846000,9070.93,9078.01,9077.85,9070.95,2246.433,2020-07-04 02:00:00,14
1593849600,9070.93,9084.51,9070.95,9075.71,1709.75217794,2020-07-04 03:00:00,14
1593853200,9071.39,9075.77,9075.71,9073.62,5640.7238,2020-07-04 04:00:00,14
1593856800,9066.01,9073.62,9073.62,9066.09,3590.0249,2020-07-04 05:00:00,14
1593860400,4500.0,9073.46,9066.09,9065.56,69599.44932678,2020-07-04 06:00:00,14
1593864000,9063.65,9070.99,9065.56,9068.52,11303.91244652,2020-07-04 07:00:00,14
1593867600,9068.5,9083.77,9068.52,9083.75,1079.8821,2020-07-04 08:00:00,14
1593871200,9073.68,9083.77,9083.75,9073.68,1340.35,2020-07-04 09:00:00,14
1593874800,9063.28,9073.7,9073.68,9064.24,2798.395,2020-07-04 10:00:00,14
1593878400,9064.22,9073.68,9064.24,9073.09,1411.9102898,2020-07-04 11:00:00,14
1593882000,9073.07,9172.01,9073.09,9171.99,1432.72278435,2020-07-04 12:00:00,14
1593885600,9139.35,9172.99,9172.01,9139.37,1783.54040409,2020-07-04 13:00:00,14
1593889200,9115.07,9139.37,9139.37,9133.47,1731.41879933,2020-07-04 14:00:00,14
1593892800,9127.45,9135.86,9133.49,9130.01,1337.11046985,2020-07-04 15:00:00,14
1593896400,9120.0,9136.82,9129.99,9120.02,884.90685509,2020-07-04 16:00:00,14
1593900000,9118.75,9129.19,9120.02,9120.53,1522.97856886,2020-07-04 17:00:00,14
1593903600,9118.61,9127.75,9120.53,9127.74,1576.52115529,2020-07-04 18:00:00,14
1593907200,9127.72,9145.01,9127.74,9138.63,1411.50950774,2020-07-04 19:00:00,14
1593910800,9128.41,9138.65,9138.63,9128.43,1056.5669,2020-07-04 20:00:00,14
1593914400,9117.87,9130.65,9128.43,9117.89,598.35916307,2020-07-04 21:00:00,14
1593918000,9117.87,9129.03,9117.89,9129.03,1288.24383,2020-07-04 22:00:00,14
1593921600,9119.48,9129.03,9129.02,9120.73,1065.1690841,2020-07-04 23:00:00,14
1593925200,9098.21,9125.01,9120.73,9098.21,2287.49531065,2020-07-05 00:00:00,14
1593928800,9072.06,9098.23,9098.21,9077.43,2296.67307953,2020-07-05 01:00:00,14
1593932400,8066.36,9077.43,9077.41,9060.45,57667.87757187,2020-07-05 02:00:00,14
1593936000,9059.03,9071.82,9060.45,9069.73,1250.3608,2020-07-05 03:00:00,14
1593939600,9056.62,9071.61,9069.71,9056.62,1773.24970895,2020-07-05 04:00:00,14
1593943200,9024.53,9056.64,9056.62,9031.06,1126.71763824,2020-07-05 05:00:00,14
1593946800,9031.06,9042.02,9031.06,9042.02,1596.69351788,2020-07-05 06:00:00,14
1593950400,9015.72,9042.02,9042.0,9036.65,1840.12037254,2020-07-05 07:00:00,14
1593954000,9018.49,9036.65,9036.65,9027.72,2302.95855411,2020-07-05 08:00:00,14
1593957600,9019.94,9034.83,9027.72,9034.83,1747.55306026,2020-07-05 09:00:00,14
1593961200,9034.81,9059.79,9034.83,9040.46,561.16473014,2020-07-05 10:00:00,14
1593964800,9024.39,9042.15,9040.46,9024.39,0.45583963,2020-07-05 11:00:00,14
1593968400,9024.39,9040.21,9024.39,9036.1,0.38541173,2020-07-05 12:00:00,14
1593972000,9036.08,9045.21,9036.1,9045.19,2.10462591,2020-07-05 13:00:00,14
1593975600,9033.86,9047.47,9045.19,9033.86,8.7494518,2020-07-05 14:00:00,14
1593979200,9029.3,9033.88,9033.86,9029.3,2.77276033,2020-07-05 15:00:00,14
1593982800,8961.47,9043.94,9029.3,9043.92,7.28029986,2020-07-05 16:00:00,14
1593986400,9043.92,9090.03,9043.92,9090.01,4.4620659,2020-07-05 17:00:00,14
1593990000,9069.34,9090.03,9090.01,9084.98,1.3940454500000001,2020-07-05 18:00:00,14
1593993600,9068.99,9085.0,9084.98,9075.32,0.38417493,2020-07-05 19:00:00,14
1593997200,9074.6,9086.0,9075.32,9086.0,9.39914969,2020-07-05 20:00:00,15
1594000800,9085.98,9116.46,9085.98,9090.06,0.39543529,2020-07-05 21:00:00,15
1594004400,9083.02,9090.06,9090.04,9085.64,4.95410136,2020-07-05 22:00:00,15
1594008000,9085.62,9091.86,9085.62,9088.01,7.72779905,2020-07-05 23:00:00,15
1594011600,9084.45,9101.27,9087.99,9101.27,7.6133144999999995,2020-07-06 00:00:00,15
1594015200,9101.25,9223.44,9101.25,9210.01,2.48863983,2020-07-06 01:00:00,15
1594018800,9185.16,9210.01,9209.99,9185.16,550.47802611,2020-07-06 02:00:00,15
1594022400,9184.56,9200.33,9185.16,9184.58,4.32108232,2020-07-06 03:00:00,15
1594026000,9184.56,9195.06,9184.56,9189.16,2.19682976,2020-07-06 04:00:00,15
1594029600,9179.23,9228.0,9189.16,9179.25,5.73414718,2020-07-06 05:00:00,15
1594033200,9179.23,9208.53,9179.23,9208.53,5.55234838,2020-07-06 06:00:00,15
1594036800,9208.51,9254.27,9208.51,9254.27,157.78740261,2020-07-06 07:00:00,15
1594040400,9242.97,9328.0,9254.27,9242.99,6.66312393,2020-07-06 08:00:00,15
